voyage_id,sample_id,sampling_date,lat,long,eDNA (seawater volume in L),Collection method,Filtration device
V10_CKI,V10_CKI_N_53_1,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_2,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_3,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_4,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_5,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_WC,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_53_DI,5/12/2022,-12.211899,96.858916,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_1,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_2,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_3,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_4,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_5,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_WC,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_54_DI,5/12/2022,-12.208531,96.914255,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_1,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_2,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_3,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_4,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_5,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_WC,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_55_DI,5/12/2022,-12.15217,96.925812,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_1,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_2,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_3,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_4,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_5,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_WC,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_56_DI,5/12/2022,-12.091806,96.882511,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_1,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_2,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_3,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_4,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_5,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_WC,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_57_DI,5/12/2022,-12.071061,96.845942,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_1,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_2,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_3,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_4,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_5,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_WC,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_58_DI,5/12/2022,-12.139317,96.812559,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_1,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_2,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_3,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_4,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_5,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_WC,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_59_DI,5/12/2022,-12.171139,96.81524,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_1,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_2,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_3,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_4,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_5,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_WC,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_60_DI,6/12/2022,-11.84031667,96.81181667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_1,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_2,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_3,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_4,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_5,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_WC,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_61_DI,6/12/2022,-11.83025,96.81796667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_1,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_2,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_3,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_4,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_5,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_WC,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_62_DI,6/12/2022,-11.81815,96.82671667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_1,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_2,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_3,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_4,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_5,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_WC,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_63_DI,6/12/2022,-11.83016667,96.8329,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_1,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_2,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_3,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_4,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_5,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_WC,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_64_DI,6/12/2022,-11.8415,96.83676667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_1,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_2,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_3,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_4,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_5,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_WC,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_65_DI,6/12/2022,-11.84508333,96.82013333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_1,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_2,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_3,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_4,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_5,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_WC,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_66_DI,7/12/2022,-12.099195,96.891905,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_1,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_2,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_3,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_4,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_5,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_WC,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_67_DI,7/12/2022,-12.103749,96.851064,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_1,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_2,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_3,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_4,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_5,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_WC,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_68_DI,7/12/2022,-12.118923,96.825165,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_1,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_2,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_3,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_4,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_5,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_WC,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_69_DI,7/12/2022,-12.132052,96.822608,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_70_1,7/12/2022,-12.15295,96.842706,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_70_2,7/12/2022,-12.15295,96.842706,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_70_3,7/12/2022,-12.15295,96.842706,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_70_4,7/12/2022,-12.15295,96.842706,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_70_5,7/12/2022,-12.15295,96.842706,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_1,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_2,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_3,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_4,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_5,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_WC,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_71_DI,8/12/2022,-12.17103333,96.81528333,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_1,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_2,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_3,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_4,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_5,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_WC,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_72_DI,8/12/2022,-12.13931667,96.81271667,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_1,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_2,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_3,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_4,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_5,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_WC,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_73_DI,8/12/2022,-12.0711,96.84605,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_1,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_2,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_3,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_4,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_5,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_WC,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_74_DI,9/12/2022,-12.186884,96.869649,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_1,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_2,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_3,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_4,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_5,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_WC,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_75_DI,9/12/2022,-12.175244,96.871043,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_1,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_2,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_3,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_4,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_5,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_WC,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_76_DI,9/12/2022,-12.146748,96.872205,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_1,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_2,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_3,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_4,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_5,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_WC,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_77_DI,9/12/2022,-12.155312,96.895474,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_1,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_2,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_3,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_4,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_5,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_WC,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_78_DI,9/12/2022,-12.095795,96.879026,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_1,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_2,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_3,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_4,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_5,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_WC,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_79_DI,9/12/2022,-12.0988,96.863518,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_1,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_2,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_3,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_4,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_5,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_WC,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_80_DI,9/12/2022,-12.1025007,96.8661607,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_1,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_2,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_3,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_4,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_5,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_WC,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_81_DI,10/12/2022,-12.21326188,96.85751352,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_1,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_2,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_3,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_4,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_5,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_WC,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_82_DI,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_1,10/12/2022,-12.20890457,96.91463121,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_2,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_3,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_4,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_5,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_WC,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_N_83_DI,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
V10_CKI,V10_CKI_X_20_BC,10/12/2022,-12.15242101,96.92634218,2,Niskin,Sentino pump
